text,label
"Stadt X, 12.3.2012
Liebe Dana,
ich habe deinen Brief, die du mir geschrieben hast, bekommen und es hat mir gut gefallen, weil ich seit dem  prüfungen Abschluss dich nicht mehr gesehen habe.

Ich möchte gern dich nach deiner Rückkehr mal besuchen. Aber herzlichen Glückwunsch zur bestandenen Prüfung. Ich freue mich sehr dazu. Dana! weißst du? wir werde das bei dir feiern.
Mein grösster Wunsch ist die islanbulischen Kleidung; ein Hemd, oder ein Rock. Das wäre Super. Ich werde auch bei mein Verwandten, die in Türkei sind, besuchen. Das wird vier Wochen später.
Viele Grüße,
Maria",B1
"Topographien des Seelischen
Berlinromane der neunziger Jahre

Der Text ""Bestandsaufnahmen. Deutschsprachige Literatur der neunziger Jahre aus interkultureller Sicht"" von Hania Siebenpfeiffer besch�ftigt sich mit der Frage nach der Berlinliteratur der neunziger Jahre in der wiedervereinigten deutschen Hauptstadt.
Die Ausgangsthese der Autorin ist die Feststellung, die Berlinliteratur der neunziger Jahre unterscheide sich thematisch und �sthetisch von der vorherigen Literatur. Welche Texte Siebenpfeiffer unter dem Stichwort Berlinromane der neunziger Jahre fasst, beschreibt sie nicht. 

Siebenpfeiffer f�hrt zun�chst die literaturkritische Forderung von Frank Schirmacher an, der schon 1989 die alte Gattung des Gro�stadtsroman f�r die neue Berliner Literaturszene forderte und aufgrund der historischen und sozialen Umbr�che f�r eine ""neue deutsche Metropolenliteratur"" eintrat. Obwohl diese Forderung von Seiten der Literaturkritik kam, schien sich nach Auffassung von Siebenpfeiffer diese Gattung in den neunziger Jahren tats�chlich neu zu formieren. Siebenpfeiffer sieht aufgrund der vielen neuen erschienen Prosatexte, die Gattung Roman als die herausragende ad�quateste Erz�hlform f�r den neuen Gro�stadtroman an.

Ursache f�r das Erscheinen neuer Romane, die sich mit den Themen Gro�stadtroman und Berlin besch�ftigten, sieht Siebenpfeiffer die historischen und sozialen Umst�nde nach der Wiedervereinigung, die sich in Berlin als einst geteilte Stadt zwischen Osten und Westen ballten und in zunehmender Sch�rfe zu sp�ren waren. Gleichzeitig bot sich Berlin, als eine dynamische und sich im Umbruch befindende Stadt in den neunziger Jahren, als einen interessanten Schauplatz f�r viele Romane an. Berlin galt, so Siebenpfeiffer, als eine ""st�dtische Verk�rperung des Transitorischen und Wandelbaren"". Diese Sph�re von Unfertigem und Ver�ndertem bot daher eine spannende Kulisse f�r den neuen Gro�stadtroman.

Der Inhalt der Berlinliteratur leitete sich nach Siebenpfeiffer von diesem transistorischen Hintergrund ab. In den Romanen handelte es sich vornehmlich um krisengesch�ttelte Figuren auf der Suche nach ihrer eigenen Identit�t. F�r die Figuren ging es dabei um die Frage nach der eigenen Vergangenheit, dem richtigen Platz in der Gegenwart und der Frage nach der Zukunft. Die Gro�stadt wurde hierbei vornehmlich negativ konnotiert und dargestellt. Sie galt als Spiegel der einsamen, verzweifelten literarischen Figuren, die sich im Gro�stadtdschungel zurechfinden mussten.",C2
"Der uns vorliegende Text von Peter Sprengel aus ""Geschichte der deutschsprachigen Literatur 1870-1900"" betrachtet in einer Zusammenfassung unter dem dritten Kapitel ""Stile und Richtungen"" den Realismus. Der Realismus wird in der Einleitung als geistige und k�nstlerische Tendenz im 19. Jh bezeichnet, welche als Gegenbewegung zur klassisch-romantischen Kunstauffassung gilt. Der Realismus gilt als internationale Epochenstr�mung. Es gibt jedoch Schwierigkeiten bei der Grenzeinsch�tzung und der Begriffsbesetzung. Naturalisten sahen sich selbst zum Beispiel zun�chst als Realisten. Die heutige Rezeption trifft aber hier eine Unterscheidung zwische Realismus und Naturalismus. In der deutschen Literaturgeschichte werden die Begriffe B�rgerlichen und Poetischer Realismus verwendet.Wobei ""poetisch"" eher die �sthetische Betrachtung akzentuiert und ""b�rgerlich"" eher die soziologische. Um 1850 gab es literaturtheoretische Debatten in Deutschland um die Zielsetzung und das Wesen der realistischen Literatur. Bedeutende Schriften zu dieser Frage sind v.a. von Gustav Freytag, Julian Schmidt und Fontane verfasst worden. Eine wichtige Unterscheidung die Fontane in ""Unsere lyrische und epische Poesie seit 1448 (1853) konstantiert, ist die der Blo�en und der wahren Wirklichkeit. Der Realismus wollte kein blo�es Abbild der Wirklichkeit sein und kritisiert den franz�sischen Realismus, bei dem Daudet und Zola die Grenzen zwischen Kunst und Realit�t, durch identifizierbare Personen in den Romanen aufheben. Fontane erkl�rt, dass ein Werk erst zum Kunstwerk werden kann, wenn es eine sch�ne Seele innerlich hat. Hier ist deutlich die Anlehnung an den klassischen �sthetikbegriff zu sehen, der nach Sprengel den deutschen Realismus zur�ckbeibender sieht als den franz�sischen oder Englischen mit der Schonungslosigkeit der Gesellschaftskritik von Dickens, Balzac oder Flaubert. Die Frage der zuk�nftigen Literaturtheorie l�sst sich hier schon erkennen, soll seelenvoll erz�hlt oder faktisch beschrieben werden?",C2
"Die finanzielle Entlohnung eines Menschen sollte dem Beitrag entsprechen , den er / sie für die Gesellschaft geleistet hat . Natürlich soll die finanzielle Entlohnung eines Menschen dem Beitrag entsprechen , den er / sie für die Gesellschaft geleistet hat . Die Frage ist nur ; wer entscheidet welcher Beitrag besser ist als der andere ? Soll ein Müllarbeiter zum Beispiel das gleiche verdienen wie ein Arzt ? Leisten diese zwei nicht das gleiche für die Gesellschaft ? Die erste Frage werden die meisten Leute wahrscheinlich mit "" Nein "" beantworten . Und ich auch , obwohl die beiden , meiner Meinung nach , auf einer gewissen Weise das gleiche für die Gesellschaft leisten . Es muss sich aber Auszahlen viele Jahren studiert zu haben . Die Studenten leben viele Jahren von nur wenig Geld , und wenn sie nach der Studium nicht mehr verdienen würde als z. B. ein Arbeiter ohne Ausbildung , würde viele Studenten sich die Mühe vielleicht nicht machen . Dann würde ein Mängel an verschiedenen hochspezialisierten Fachkräften entstehen , und das wäre eine Katastrophe für die Gesellschaft . Die Gesellschaft hat also eine Verantwortung dafür , dass die Bürger sich ausbilden und entwickeln . Ein anderes Aspekt ist , nehmen wir wieder das obengenannte Beispiel , dass ein Arzt viel mehr Verantwortung hat als der Müllarbeiter . Und dies sollte sich auch löhnen . Auf der anderen Seite bin ich sehr dafür , dass es in Dänemark für Leute ohne Ausbildung , die Möglichkeit gibt sich in einer Firma hochzuarbeiten , oder sich selbstständig zu machen , wenn diese selbst ihre Fähigkeiten erworben haben , d. h. ohne einen Titel zu besitzen . Dies ist z. B. nicht der Fall , oder sehr schwierig , in Österreich .",C2
"Stadt X, den 05.03.2012
Liebe Dana,
vielen Dank, dass du zu mir aus Istanbul geschrieben hast.
Ich freue mich sehr, dass du den Prüfung bestanden hast. Ich Gratuliere dir und wünsche viel Glück.
Du kannst mir aus Istanbul ein Paar Fotos schicken. Ich möchte gern deinen Verwandten sehen und der Stadt wo sie wohnen. Kannst du mir noch schreiben wo sie Leben, weil ich wergessen habe. Ich besuche dich sehr gern, wenn du schon nach Hause zuruck gekommen bis. Ich freue mich schon, dass wir bald uns sehen.
Ich wünsche dir noch schönen Urlaub Liebe Grüße für Dich und deinen Verwandten
Katharina",B1
Heute gehe ich mit Freunden ins Fußballstadion. Unser Lieblingsverein spielt ein wichtiges Spiel. Wir kaufen Tickets und gehen ins Stadion. Es ist sehr voll und laut. Wir finden unsere Plätze. Viele Fans haben Trikots und Schals in den Farben unseres Vereins. Vor dem Spiel singen alle die Vereinshymne. Dann beginnt das Spiel. Die Spieler laufen aufs Feld. Es ist sehr spannend. In der ersten Halbzeit fällt kein Tor. In der Pause kaufen wir uns eine Bratwurst und ein Bier. Die zweite Halbzeit ist noch spannender. Fünf Minuten vor Schluss schießt unser Stürmer ein Tor. Alle Fans jubeln und springen auf. Am Ende gewinnt unser Verein mit 1:0. Wir sind sehr glücklich und feiern den Sieg. Es war ein tolles Fußballspiel.,A1
"In dem 21. Jahrhundert liegt es voll im Trend ins Ausland zu fahren.
Warum gibt so viele Leute, die im Ausland leben wolen Die Frage ist sehr zusammengestzt, es lässt sich nicht so einfach beantworten. Es liegt vielleicht daran, dass die Mehrheit der Menschen an etwas Besseres hofft. Die Jugendliche fahren ins Ausland die Fremdsprache zu erwerben oder ausländisches Praktikum zu machen und die Erwachsene um eine gute Stelle zu bekommen. Wen man in Ungarn eine Statistik machen würde, wäre das Ergebniss abschmetternd. Ziemlich viele Leute möchten bei einer Multinationallefirma arbeiten. Leider sehr wenig Leute folgen der traditionellen, ungarischen Berufen. Das multikulturelle Leben ist eine der Schattenseiten der Globalisierung. Die Kulturen verschmelzen immer mehr ineinander. Die Einzigartigkeite eines Ländes wird verloren.  Es ist eigentlich sehr traurig, dass die Brauche und die Kultur relativ wenig Bedeutung haben. Also alles insgesamt, ich akzeptiere die traditionverbundene Leute. Es ist sehr wichtig unsere Gebrauche zu pflegen. Wenn die Leute mehr ihre Tradition wahren würde, könnte die Nationalitätbewusst auf eine höhere Niveu gestellt werden. 
Zusammenfassend könte man sagen, dass man sich überlegen solte, was man im Leben für wichtig hält. Meiner Meinung nach jeder entscheidet sich selbst über sein Leben und muss danach streben um die Harmonie und die Balance zu finden.",B2
"1. Was ist Hermeneutik?

Hermeneutik ist ein Verfahren zur literaturwissenschaftlichen Analyse, das 
auf Friedrich Schlegel und Friedrich Schleiermacher zur�ckgef�hrt wird.
In ihrem Grundsatz geht die Hermeneutik sowohl von einer Koh�renz des Textes aus, die vom Autor konstituiert wird, 
als auch von einer Selbst�ndigkeit der Werke. Diese Voraussetzungen bilden den Ausgangspunkt f�r die M�glichkeit des Textverstehens.
Die Hermenteutik ist nach Odo Marquard eine Erscheinungsform der fortschreitenden Aufkl�rung in der Moderne und bestimmt in ihrem 
Verfahren die Bedeutung einzelner W�rter in ihrem Kontext um dann weiter die Bedeutung des Gesamttextes zu erschlie�en. 
Die Hermeneutik als Methode erfasst den Sinn eines Text also in der Textdeutung ausgehend von einzelnen Texteilen.
Die erw�hnten Grundvoraussetzungen von Geschlossenheit und Autonomie eines Textes sind damit unverzichtbar f�r sein Verst�ndnis.


2. Warum ist Franz Kafkas Legende ""Vor dem Gesetz"" f�r eine hermeneutische Analyse geeignet?

Kafkas Text ist laut Bernd Witte eine Beispiel f�r Geschlossenheit und Selbsst�ndigkeit eines Textes. Als Begr�ndung gibt er die Ausgliederung des Textes 
aus dem Textkomplex des Romans ""Der Proce�"" an.

3. Was ist das ""Paradoxe"" in Kafkas Text?  

Das Paradoxe liegt offenbar in dem Vergleich des Gesetzes mit einem Haus oder einer Stadt. 
Das von einem T�rh�ter bewacht wird und der kontrolliert, dass nicht jeder Eintreten kann. So auch nicht der ""Mann vom Lande"". Dieser ersucht 
Einlass, der ihm aber vom T�rh�ter f�r ""jetzt"" untersagt wird, f�r ""sp�ter"" aber als M�glichkeit in Aussicht gestellt wird. 
Aus diesem Kontext entwickelt sich zwischen beiden eine Konfliktsituation, die das gesamte Leben des ""Manns vom Lande"" andauert. 
Auch in dem steten Offenstehen des ""Tors zum Gesetz"", in dem klar prophezeiten und angek�ndigtem beiseite Treten des H�ters und im folgenden
ausbleibenden Eintreten des Mannes zeigt sich das Paradoxe in ""Vor dem Gesetz"".",C2
"Hallo Ingo,
ich setze zwei zimmer eine Wohnung.
Ich brauche nächster monat eine große der Wohnung. Ich möchte drei Zimmer, Küche, Bad und ein Balkon eine Wohnung.
Bitte können Sie mir bitte helfen eine wohnungssuche?
Bitte antworten sreiben Sie?
Viele Grüße
Eva",A1
"Ich arbeite als Bäcker. Mein Arbeitstag beginnt sehr früh. Um 3 Uhr nachts stehe ich auf. Um 4 Uhr fange ich in der Bäckerei an. Zuerst mache ich den Teig für Brötchen und Brot. Dann forme ich die Brötchen mit der Hand. Der Ofen ist schon heiß. Ich schiebe die Bleche in den Ofen. Es riecht gut nach frischem Brot. Um 6 Uhr sind die ersten Brötchen fertig. Jetzt backe ich Kuchen und Torten. Um 9 Uhr ist meine Schicht zu Ende. Ich bin müde, aber zufrieden. Die Kunden freuen sich über das frische Gebäck. Bäcker zu sein ist ein schöner Beruf.",A1
""" Der Feminismus hat den Interessen der Frauen mehr geschadet als genützt "" Ich bin mit dieser Aussage nicht einig , aber finde , dass es aus dem Feminismus sowohl Vor- als auch Nachteile gekommen sind . Die Frauen wurden durch den Feminismus von vielen "" altmodischen "" Werten und Regeln befreit , was meiner Meinung nach gut für die Frauen war - und noch ist . Früher ( vor den 60er Jahren und dem Feminismus ) hatten die Frauen viele Arbeit zu Hause und sollten mehr oder weniger zu Hause bleiben , um für das Haus , die Kinder und den Mann zu sorgen . Durch den Feminismus bekamen ( oder nahmen sich ) die Frauen aber die Freiheit , selbst über ihr eigenes Leben zu bestimmen . - Und als Frau bin ich persönlich sehr zufrieden , dass ich selber bestimmen kann , ob ich Hausfrau oder arbeitende Frau sein möchte . Und in dieser Weise sehe ich den Feminismus als ein wichtiger und positiver Faktor . Der Feminismus protestierte auch gegen die Sexualisierung von den Frauen ( Frauen als Sexobjekte ) , was in Dänemark u. a. dazu führte , dass viele Frauen als Widerstand dazu keine BH tragen wollten . Auch sogenannte "" Rødstrømper "" ( Rotstrumpfen ) , d. h. Frauen , die natürlich und ohne Makeup / BH / usw. aussehen wollten , entstanden als eine Art von Rebellion . Heute sind Frauen aber immer noch Sexobjekte , z. B. in Werbungen , was darauf hindeutet , dass der Feminismus vielleicht keine grosse Bedeutung für diese Auffassung gehabt hat . Trotzdem hat der damalige Einsatz der Frauen damals geholfen - und hat wahrscheinlich auch dazu geführt , dass wir jedenfalls heute überhaupt die Sexualisierung der Frauen ( und Männer ) diskutieren . Ohne den Feminismus wäre diese Sexualisierung wahrscheinlich gar nicht ins Frage gestellt worden , und dann könnten wir vielleicht gar nicht protestieren , wenn wir z. B. ein sexistisches Bild von einer Frau auf der Vorseite eines Magazins sehen würden . Deswegen finde ich auch diesen Effekt des Feminismus wichtig , obwohl er nicht notwendigerweise zu einer ( dauernden ) Verbesserung geführt hat . Wo der Feminismus aber meiner Meinung nach den Interessen der Frauen mehr geschadet hat , ist auf dem Gebiet Ernstnehmung von den Frauen . Der Feminismus umfasste ( während der 60er und 70er Jahre ) viele Frauen , die zwar recht hatten , aber die auch ziemlich radikal in ihrer Ausdrucksweise waren . Deswegen glaube ich , dass der Feminismus zu einem Zeitpunkt als eine Bewegung voller hysterischer und unintelligenter Frauen ( von den Männern ) aufgefasst wurde . Ich befürchte , dass diese Auffassung noch heute unter einigen Leuten ( primär Männern ) lebendig ist , was dazu führt , dass Frauen , die eine feministische Sicht äussern oder einfach haben könnten , nicht ernst genommen werden . Und dies spielt meiner Meinung nach eine grosse Rolle heute , z. B. bei der Rekruttierung von Mitarbeitern oder in einem Interview . Als oben gesehen werden kann , hat der Feminismus meines Erachtens nach sowohl positive als auch negative Konsequenzen für die Frauen gehabt . Er hat auch viele andere Punkte des früheren und heutigen Alltagslebens einer Frau berührt , als die oben erwähnten - eine komplette Darlegung all dieser Punkte war aber hier leider nicht möglich . Als Abründung werde ich behaupten , dass der Feminismus grundsätzlich bessere als schlechtere Folgen für die Frauen gehabt hat . Obwohl nicht alle Idealen und Wünsche von damals erfüllt worden sind , und obwohl Nachteile durch den Feminismus entstanden sind , sind die Themen der Feministen jedenfalls problematisiert und auf die Tagesordnung gebracht worden . Gleichzeitig tragen die Folgen des Feminismus noch heute dazu bei , dass die meisten Frauen ein viel freieres Leben führen können als damals . Trotzdem bestehen viele Probleme ( aus feministischer Sicht ) auch noch , weshalb wir ( im westlichen Gesellschaft ) wahrscheinlich nie völlig mit dem Feminismus und "" dem femistischen Kampf "" fertig sind .",C2
